"order_id","customer_id","order_date","total_amount"
"907","1986","2025-02-16","2912.99"
"908","1903","2024-07-23","2546.95"
"909","217","2024-09-17","997.23"
"910","3963","2024-12-05","1474.37"
"911","4413","2025-09-03","640.3"
"912","2844","2025-03-16","2423.91"
"913","2562","2026-02-05","562.69"
"914","3135","2025-03-09","909.16"
"915","907","2024-03-14","293.48"
"916","906","2024-03-30","1389.58"
"917","3194","2024-03-18","1833.39"
"918","638","2025-06-10","2413.8"
"920","753","2025-02-08","1547.22"
"922","3212","2024-12-08","1126.77"
"923","2794","2023-06-21","2118.94"
"924","362","2024-11-06","1053.39"
"925","4195","2023-10-10","2805.63"
"926","2382","2025-12-07","202.87"
"928","2860","2024-12-22","987.24"
"929","1464","2025-12-25","1967.29"
"930","562","2023-05-08","403.07"
"931","1877","2025-09-22","1268.13"
"932","1152","2023-06-06","1327.57"
"933","2947","2024-05-01","2100.43"
"934","3716","2025-11-24","935.57"
"935","1602","2025-03-31","1182.53"
"936","2208","2023-04-25","2876.95"
"937","2823","2024-07-05","1357.8"
"938","3209","2023-06-04","2679.39"
"939","1823","2025-12-07","1010.62"
"941","1996","2023-09-21","916.02"
"942","3008","2025-09-18","2896.18"
"943","2728","2023-10-29","2447.67"
"944","4899","2025-04-17","2621.87"
"945","3501","2026-01-16","2985.71"
"946","159","2024-08-03","2821.47"
"949","340","2023-12-24","213.06"
"951","3086","2025-11-28","626.42"
"952","3827","2025-04-06","940.24"
"953","3732","2025-07-13","2963.67"
"954","1453","2023-09-28","2151.49"
"955","3681","2025-07-06","2413.57"
"956","3032","2023-07-31","2329.1"
"957","264","2025-03-11","616.81"
"958","1817","2023-08-18","2784.91"
"960","4557","2023-04-29","1011.86"
"961","4447","2024-09-16","2909.95"
"962","3119","2023-07-07","2751.42"
"963","3491","2026-03-08","341.94"
"965","2508","2026-03-26","1061.52"
"966","2109","2023-10-15","2746.95"
"967","4883","2023-09-15","877"
"968","2417","2025-11-25","2333.68"
"970","2560","2023-12-25","1144.12"
"972","2008","2024-09-01","579.54"
"973","3216","2025-05-06","797.73"
"974","325","2025-12-13","1226.37"
"975","220","2025-04-05","617.04"
"976","4819","2023-10-05","2144.11"
"977","3025","2024-01-14","2039.62"
"978","4091","2024-06-23","2218.92"
"979","2009","2023-10-31","2052.26"
"980","3930","2025-10-02","2045.45"
"982","56","2024-12-03","1635.02"
"983","2352","2026-03-17","2274.08"
"984","4665","2023-08-12","441.38"
"985","3138","2023-10-10","2214.8"
"986","2964","2023-06-19","2783.6"
"987","2542","2026-02-25","2396.41"
"988","2474","2025-12-10","1543.71"
"989","2398","2024-06-07","2416.35"
"991","4131","2023-10-25","683.66"
"992","2644","2024-03-04","2262.52"
"994","4435","2024-08-13","890.99"
"995","415","2025-12-11","2666.02"
"996","324","2023-06-19","962.67"
"997","3644","2024-05-07","178.23"
"998","1849","2026-02-05","120.89"
"999","265","2024-06-17","107.31"
"1000","955","2023-08-19","2702.11"
"1001","4775","2025-06-07","1491.04"
"1002","1713","2025-04-09","1828.99"
"1003","1771","2025-09-22","2261.03"
"1004","3617","2025-07-19","757.37"
"1005","4682","2024-08-11","2070.28"
"1006","2393","2025-04-18","2802.63"
"1007","2127","2025-11-01","2111.44"
"1009","1394","2023-08-29","2529.36"
"1010","1179","2024-12-02","1982.31"
"1011","3808","2025-11-19","1378.09"
"1012","2675","2025-10-31","802.04"
"1013","2556","2023-06-19","939.84"
"1014","3873","2024-10-01","782.03"
"1015","3722","2023-09-24","2446.69"
"1016","2342","2024-09-14","2884.76"
"1018","2885","2024-04-16","833.84"
"1019","166","2026-03-22","2637.93"
"1020","3331","2024-06-18","2701.09"
"1022","3963","2025-03-12","316.42"
"1023","4655","2025-12-20","753.78"
"1024","1150","2024-07-24","2736.63"
"1025","2798","2024-06-09","1477.93"
"1027","2807","2025-08-31","1592.11"
"1028","446","2024-07-01","1197.62"
"1030","1592","2023-09-26","1023.78"
"1031","2252","2025-02-17","360.02"
"1032","1784","2024-05-14","2531.85"
"1033","3274","2025-09-02","2108.5"
"1034","3207","2024-01-28","2042.31"
"1035","2247","2024-09-05","2657.04"
"1036","3495","2023-08-31","2532.95"
"1037","4889","2023-12-07","973.24"
"1039","2152","2025-06-29","2262.05"
"1041","782","2024-04-09","676.03"
"1042","725","2026-02-19","1320.17"
"1043","4139","2023-11-15","2896.89"
"1045","2461","2023-12-02","1215.61"
"1046","4528","2024-08-18","2564.2"
"1048","2466","2023-08-12","1678.12"
"1049","4176","2025-12-01","2151.25"
"1050","3714","2024-08-13","2583.38"
"1051","1072","2023-07-04","342.7"
"1052","2460","2024-02-27","1446.69"
"1053","1359","2024-05-12","1865.39"
"1054","2066","2023-11-16","2548.86"
"1055","4132","2024-01-20","1594.3"
"1056","3391","2024-03-27","2903.57"
"1057","1819","2023-09-18","1240.23"
"1058","683","2025-06-22","1334.82"
"1059","4316","2023-12-16","1169.53"
"1060","2556","2025-04-12","1004.17"
"1063","3077","2025-09-28","1399.45"
"1064","4951","2026-03-13","2604.77"
"1065","4459","2023-08-29","857.54"
"1066","892","2024-05-16","2080.21"
"1067","2216","2024-06-06","594.35"
"1068","735","2023-12-21","233.53"
"1070","4269","2025-03-07","419.71"
"1071","2590","2024-07-24","1051.14"
"1072","3933","2025-07-20","1030.22"
"1073","2650","2025-11-17","2861.97"
"1074","2846","2023-10-09","1945.29"
"1075","1346","2023-05-30","2671.06"
"1076","1149","2023-11-14","1127.15"
"1077","458","2024-12-30","1253.16"
"1079","3032","2025-05-28","2115.61"
"1080","1971","2025-05-23","2091.74"
"1081","1325","2024-03-18","2783.6"
"1082","2440","2023-10-24","351.43"
"1083","4830","2023-05-20","2965.14"
"1084","3343","2023-06-14","1084.17"
"1085","2666","2024-05-06","2364.76"
"1086","1431","2025-10-05","87.18"
"1087","698","2025-04-04","2736.58"
"1088","112","2024-01-28","2784.61"
"1089","1265","2024-03-31","765.29"
"1090","3628","2026-03-11","1792.33"
"1091","4735","2025-04-25","2390.11"
"1093","2894","2025-05-29","697.64"
"1094","1933","2025-08-07","2407.91"
"1095","1877","2024-07-04","1456.24"
"1096","687","2024-07-03","1563.79"
"1098","4870","2025-01-28","1060.13"
"1099","2372","2024-08-13","392"
"1100","4138","2025-08-01","1311.84"
"1102","3183","2024-10-14","2749.89"
"1104","2100","2024-05-13","100.45"
"1106","4039","2024-12-22","1162.6"
"1108","4100","2025-01-26","459.67"
"1109","4149","2025-04-22","1727.41"
"1110","1999","2025-04-19","715.03"
"1111","2797","2026-02-09","1635.09"
"1112","3750","2023-12-01","721.76"
"1113","3684","2026-01-26","1295"
"1114","3609","2023-07-24","2529.85"
"1115","181","2024-09-05","951.05"
"1117","2174","2025-09-13","1599.26"
"1118","3107","2025-05-05","1646.31"
"1119","3480","2024-03-25","726.41"
"1121","609","2025-12-02","1670.58"
"1122","4766","2024-01-19","546.53"
"1124","2067","2024-03-06","2955.84"
"1125","3207","2023-09-24","1658.59"
"1126","2746","2024-06-30","2469.74"
"1127","2017","2025-01-06","148.02"
"1128","2707","2024-01-12","2104.11"
"1129","3860","2025-06-19","2525.35"
"1130","3995","2025-07-10","723.51"
"1131","493","2024-04-16","1232.41"
"1133","3144","2023-09-23","2872.01"
"1134","795","2025-05-17","507.79"
"1135","3811","2025-03-24","2679.06"
"1136","4818","2023-08-08","184.78"
"1138","2170","2025-12-11","2659.87"
"1140","2171","2025-05-27","578.89"
"1141","2123","2025-02-26","1913.31"
"1142","3438","2024-05-11","420.77"
"1144","4973","2025-12-10","2853.52"
"1145","3683","2024-05-10","837"
"1146","4723","2023-04-09","323.94"
"1148","4865","2024-07-13","540.93"
"1150","3596","2023-10-13","1494.49"
"1151","173","2025-11-01","738.08"
"1152","1033","2025-09-27","970.23"
"1153","2975","2024-07-23","2105.15"
"1154","3660","2024-07-21","539.43"
"1155","4995","2025-11-18","1520.11"
"1156","4895","2023-10-01","2772.26"
"1157","3422","2024-08-14","1707.16"
"1159","2675","2025-02-13","2250.04"
"1160","4217","2025-01-30","638.18"
"1161","2214","2024-10-31","842.05"
"1162","2312","2025-08-11","1713.25"
"1163","418","2025-02-09","840.74"
"1164","2106","2024-02-02","1733.4"
"1165","2291","2023-08-24","1530.07"
"1166","2703","2025-08-30","1570.78"
"1167","771","2024-02-07","2740.39"
"1168","2794","2024-01-15","1210.71"
"1169","3815","2023-05-21","2055.91"
"1171","1211","2025-06-09","2855.61"
"1172","1620","2024-09-06","2775.13"
"1173","3724","2024-05-12","2932.32"
"1174","870","2025-02-27","907.62"
"1175","435","2024-09-06","2055.17"
"1176","3717","2025-05-13","2746.73"
"1177","4771","2023-06-29","1865.9"
"1178","4092","2024-08-09","1817.27"
"1179","3308","2023-08-21","917.12"
"1180","4937","2025-03-27","985.03"
"1181","2802","2023-09-24","2019.58"
"1183","2986","2024-11-24","2662.02"
"1184","1321","2023-06-20","2744.3"
"1185","1302","2024-04-28","1381.71"
"1186","4832","2025-03-04","2073.84"
"1187","1515","2023-10-28","1904.3"
"1188","97","2025-07-31","1859.38"
"1189","2641","2023-06-22","1091.98"
"1193","1421","2023-04-22","2225.47"
"1194","2656","2024-10-29","640.7"
"1195","1823","2025-05-09","1704.95"
"1196","2515","2024-02-18","878.92"
"1197","4289","2025-09-11","1262.78"
"1198","3468","2025-10-12","1657.02"
"1199","590","2025-05-02","1398.42"
"1201","1252","2026-01-23","936.04"
"1202","2955","2024-11-26","2019.16"
"1203","1127","2026-02-16","2419.79"
"1204","1615","2024-08-26","2276.22"
"1205","761","2025-01-04","2495.93"
"1206","4162","2024-04-13","55.4"
"1207","4895","2025-11-23","2427.31"
"1208","4120","2025-09-30","1285.92"
"1209","2746","2024-12-21","2638.91"
"1210","3761","2026-02-07","785.43"
"1211","2213","2023-11-03","1103.97"
"1212","4477","2024-12-07","1148.53"
"1213","3368","2025-01-11","2710.64"
"1215","556","2024-06-21","1048.71"
"1218","4633","2025-12-31","1470.48"
"1219","3542","2026-01-29","2723.38"
"1220","2035","2025-04-15","1207.83"
"1221","741","2024-05-30","2515.66"
"1222","2109","2025-10-04","2092.84"
"1223","2718","2025-03-02","1373.05"
"1224","4735","2024-05-08","132.56"
"1225","2666","2025-12-14","2121.39"
"1226","407","2025-08-22","123.58"
"1227","1003","2024-10-13","2066.52"
"1228","3063","2025-09-25","799.28"
"1229","4669","2023-05-17","2494.61"
"1230","4453","2025-05-16","1934.71"
"1231","4771","2023-11-05","1451.67"
"1232","4417","2026-03-17","2229.94"
"1233","2627","2024-07-05","1045.59"
"1234","4436","2025-02-05","766.15"
"1236","4221","2023-08-29","1448.68"
"1237","1447","2025-10-24","1798.26"
"1238","3131","2024-12-11","139.63"
"1239","2602","2024-11-25","1034"
"1240","628","2024-11-26","673.04"
"1241","2091","2025-03-12","681.02"
"1242","89","2023-06-21","1521.07"
"1243","1809","2025-07-25","2882.6"
"1244","3893","2025-03-24","2724.02"
"1245","2509","2023-10-13","2948.25"
"1246","1155","2025-08-18","1540.74"
"1247","4451","2024-12-20","2388.29"
"1248","992","2025-06-26","2480.42"
"1252","2635","2025-01-31","892.42"
"1253","1599","2025-07-08","1559.62"
"1254","1684","2023-10-08","1446.34"
"1255","496","2024-08-11","592.8"
"1256","908","2025-05-29","1057.87"
"1257","2228","2025-04-04","638.62"
"1258","4670","2026-03-15","223.29"
"1259","200","2024-03-31","675.06"
"1260","942","2023-05-29","209.94"
"1262","103","2025-11-03","705.89"
"1264","1100","2025-04-09","2757.7"
"1265","3499","2023-12-11","1566.43"
"1266","1303","2024-12-17","2424.66"
"1267","2589","2024-12-15","2983.06"
"1268","3465","2025-08-26","2706.89"
"1269","204","2023-06-15","637.38"
"1270","1495","2023-06-14","2126.97"
"1272","3650","2025-01-15","88.09"
"1273","1617","2023-05-09","2006.13"
"1274","4875","2024-01-06","143.96"
"1275","3960","2025-06-25","1002.61"
"1276","2894","2023-06-17","1733.09"
"1277","3089","2025-03-15","831.52"
"1279","2233","2025-10-03","1214.13"
"1280","4156","2024-11-28","2276.05"
"1281","1237","2024-12-12","2868.73"
"1284","4648","2023-04-25","1522.05"
"1285","876","2025-12-06","1620.98"
"1287","122","2024-05-24","1252.45"
"1288","414","2023-12-05","2845.36"
"1289","429","2024-09-13","774.9"
"1290","2976","2026-03-07","1034.99"
"1291","408","2023-07-23","2329.45"
"1292","4459","2025-05-11","2408.66"
"1293","1333","2024-08-01","1365.91"
"1294","725","2024-03-03","1580.28"
"1295","4530","2024-09-21","2226.44"
"1296","405","2025-11-14","1311.94"
"1297","2794","2026-04-03","950.35"
"1298","2689","2025-07-18","53.04"
"1299","4498","2024-04-08","2671.32"
"1300","4589","2025-12-19","893.47"
"1301","3243","2023-10-26","770.06"
"1303","4003","2026-01-26","1880.29"
"1304","2834","2024-12-29","1691.58"
"1305","3562","2025-06-27","1723.65"
"1306","809","2025-03-27","2984.32"
"1309","1227","2025-08-01","2302.95"
"1310","757","2024-04-05","2991.74"
"1311","4077","2025-11-30","775.59"
"1312","474","2024-12-03","2404.05"
"1313","3896","2023-05-29","1629.36"
"1314","377","2023-06-07","1704.81"
"1315","3587","2024-11-11","2490.43"
"1316","3280","2025-10-31","2816.7"
"1317","871","2023-10-01","1314.67"
"1318","3161","2024-07-19","614.45"
"1319","2759","2025-12-13","162.06"
"1320","4878","2023-11-09","2976.83"
"1321","2177","2025-10-28","1456.37"
"1322","755","2026-01-21","1354.39"
"1323","2096","2023-11-09","1032.16"
"1324","3915","2024-08-24","2246.61"
"1325","1946","2023-10-15","1024.56"
"1326","2865","2023-08-08","1456.29"
"1327","1540","2023-09-15","1624.49"
"1328","2871","2025-01-22","2110.33"
"1329","2199","2025-08-30","647.19"
"1330","2156","2025-11-30","2036.77"
"1331","1063","2025-06-04","1321.17"
"1333","1712","2024-03-23","1098.44"
"1335","4351","2024-12-28","397.9"
"1336","3412","2025-03-16","1008.72"
"1337","4276","2025-08-04","1750.95"
"1338","521","2024-09-10","1038.38"
"1339","2488","2025-08-27","1392.7"
"1340","1598","2025-10-16","1501.7"
"1341","381","2023-04-26","1103.23"
"1342","4499","2025-12-05","2250.96"
"1343","3784","2024-06-28","2251.81"
"1344","606","2023-05-25","245.98"
"1345","3980","2025-09-23","422.3"
"1346","3665","2025-02-26","2349.43"
"1348","2530","2025-03-11","62.38"
"1349","4496","2024-08-15","2048.07"
"1350","1700","2025-07-07","676.61"
"1351","3427","2025-02-20","230.33"
"1352","2713","2023-06-29","2481.21"
"1353","36","2023-12-07","2217.69"
"1354","924","2025-12-28","113.82"
"1356","2140","2023-12-19","2788.31"
"1358","2748","2026-02-02","2893.3"
"1359","4919","2024-06-06","2954.49"
"1360","2325","2023-10-22","2760.48"
"1361","4176","2023-06-18","2414.95"
"1362","3415","2025-07-12","1711.64"
"1363","1003","2025-08-21","2694.26"
"1364","2987","2026-02-11","1871.94"
"1366","2700","2025-03-21","1020.61"
"1367","3031","2024-12-09","393.92"
"1369","3788","2023-10-23","2928.13"
"1371","2428","2025-12-15","2043.02"
"1372","810","2025-10-05","1472.07"
"1373","1543","2024-12-25","840.56"
"1374","492","2024-06-10","1076.01"
"1375","4994","2024-07-30","2293.73"
"1376","1866","2023-10-17","2695.81"
"1377","4240","2024-09-30","2420.97"
"1379","1559","2026-01-08","2966.06"
"1380","3480","2024-05-05","555.37"
"1381","2954","2024-08-11","2438.88"
"1382","3730","2026-01-18","2916.53"
"1383","4849","2025-05-05","814.65"
"1384","4960","2025-07-28","1481.23"
"1385","2064","2023-04-13","2995.63"
"1386","2577","2024-12-28","1432.08"
"1387","4478","2023-08-02","227.61"
"1389","269","2025-04-21","767.62"
"1390","4203","2023-05-14","796.69"
"1391","2532","2025-12-23","2291.13"
"1392","3985","2024-08-15","2131.57"
"1393","2827","2024-09-19","2893.47"
"1395","2931","2025-01-11","605.57"
"1397","4737","2023-12-26","1926.68"
"1398","3914","2023-07-14","1169.59"
"1399","4070","2024-06-30","2045.17"
"1400","4008","2025-01-08","2871.61"
"1401","1459","2026-01-05","2514.35"
"1402","3665","2025-04-08","1849.14"
"1403","4331","2025-06-17","2531.32"
"1404","3469","2025-07-23","537.09"
"1405","162","2025-08-07","2630.44"
"1406","206","2024-11-06","2689.96"
"1407","4395","2025-01-30","2476.23"
"1408","4620","2023-08-14","969.88"
"1410","1347","2023-06-26","948.24"
"1411","4902","2025-11-08","2200.38"
"1413","458","2025-06-27","1292.68"
"1414","2397","2024-04-15","962.31"
"1415","1042","2025-04-03","1512.28"
"1416","830","2025-06-11","1076.12"
"1418","2821","2025-10-23","298.7"
"1421","579","2024-08-29","530.85"
"1422","4949","2024-04-25","317.77"
"1423","4186","2025-04-26","889.46"
"1424","4410","2024-10-10","1024.66"
"1425","393","2023-08-17","2609.51"
"1426","2360","2025-06-23","1109.05"
"1427","3628","2024-10-14","2328.39"
"1428","4847","2025-04-11","1105.94"
"1430","293","2025-07-30","1121.43"
"1431","776","2024-01-27","1706.24"
"1432","4246","2023-04-26","1819.27"
"1433","1485","2024-04-09","474.34"
"1434","1186","2023-05-24","1749.36"
"1435","3233","2026-02-22","199.33"
"1436","846","2024-12-26","1851.54"
"1437","2556","2024-09-25","1491.65"
"1439","4938","2023-05-12","2161.37"
"1440","4099","2025-01-13","2018.08"
"1441","4013","2024-08-05","1963.96"
"1442","2840","2024-01-05","1039.45"
"1443","513","2023-08-26","2852.53"
"1444","4081","2023-08-19","1379.09"
"1445","3746","2024-05-09","1924.1"
"1446","1633","2024-04-15","1321.68"
"1447","4714","2023-11-13","1246.8"
"1448","3821","2023-04-17","1550.04"
"1449","895","2025-01-13","91.48"
"1450","4984","2024-12-24","754.72"
"1451","2062","2025-05-28","318.01"
"1452","4978","2024-03-12","2473.38"
"1453","1743","2024-04-16","2901.8"
"1454","1292","2024-02-13","1786.52"
"1455","3481","2024-11-05","2653.5"
"1456","4474","2025-12-03","2143.54"
"1457","865","2025-02-09","668.24"
"1458","3179","2024-07-19","1297.87"
"1459","4716","2024-10-27","891.12"
"1460","280","2024-06-24","1715.26"
"1462","4700","2024-12-25","2041.03"
"1463","2316","2024-09-17","866.1"
"1464","308","2026-02-04","2232.98"
"1465","49","2023-07-28","588.42"
